score	X_name	y_name
0.1833102095747206	SC	social
0.01892925006344427	FC	social
0.3510700109603939	SC	social
0.0004039153969585681	FC	social
0.1877271047654588	SC	social
-0.1009123597590773	FC	social
0.416571435962471	SC	social
0.3080032532557652	FC	social
0.2869171273981229	SC	social
-0.1659292288724282	FC	social
0.373843639006586	SC	social
0.3928465238781608	FC	social
0.03107370805402966	SC	social
0.2701790217888873	FC	social
0.215351827344705	SC	social
0.2315350964225476	FC	social
-0.1015932777706029	SC	social
0.02082013678861835	FC	social
0.3891436176286483	SC	social
0.2699791989452607	FC	social
0.06529400361169306	SC	social
0.08147415936272938	FC	social
0.2403302354144513	SC	social
0.1554331071840894	FC	social
0.4094979067208477	SC	social
0.4748268723530083	FC	social
0.2036824326674731	SC	social
0.2381106329786593	FC	social
-0.03697693605194503	SC	social
-0.08340951724714454	FC	social
0.3156457311114128	SC	social
0.2432265330507698	FC	social
0.05463698305900121	SC	social
-0.3947098780395215	FC	social
-0.1544930750806933	SC	social
-0.1364090865984122	FC	social
0.09296214845473236	SC	social
0.04203322946482523	FC	social
0.3076901788668838	SC	social
0.2547765965649536	FC	social
0.1697602206536332	SC	social
0.1021345572071878	FC	social
-0.04761426318310449	SC	social
0.1241635566477893	FC	social
0.04874023778002146	SC	social
0.02810723539814656	FC	social
0.3629644342005413	SC	social
0.2041426729307431	FC	social
0.2805175537696918	SC	social
0.04456719226903253	FC	social
0.3257731181211064	SC	social
0.4176658469126676	FC	social
0.2901870522501254	SC	social
0.291915332934802	FC	social
0.3399437423717099	SC	social
0.1096878825476141	FC	social
0.3439082387983168	SC	social
0.1746491938176119	FC	social
0.03983200326094061	SC	social
-0.0640456906827396	FC	social
0.2174735077228305	SC	social
0.246730336785	FC	social
0.47512139756026	SC	social
0.02338979569089836	FC	social
0.20869663296888952	SC	social
0.11950985529502649	FC	social
0.14644844150331277	SC	social
0.04694911110149286	SC	valuation
0.07740406067720075	FC	valuation
0.1222294064683835	SC	valuation
-0.05777525727025489	FC	valuation
0.02054094888663997	SC	valuation
-0.05116875058122666	FC	valuation
-0.0134753197625909	SC	valuation
0.1881259584691067	FC	valuation
0.02194672956540582	SC	valuation
0.005654102359006142	FC	valuation
-0.115167118393372	SC	valuation
-0.001179728762538306	FC	valuation
-0.06853384849156634	SC	valuation
0.1070569022719596	FC	valuation
0.2084364142803399	SC	valuation
0.1348630725962255	FC	valuation
0.01346718828626446	SC	valuation
0.00974579275877953	FC	valuation
0.1277812459159321	SC	valuation
0.3038209268373398	FC	valuation
0.004811866087249718	SC	valuation
-0.03662097729972268	FC	valuation
0.05342340108098388	SC	valuation
-0.06288268366905042	FC	valuation
-0.0390045708179159	SC	valuation
-0.0759208144473358	FC	valuation
0.05242257100598999	SC	valuation
-0.05271690532339592	FC	valuation
0.1468461799334147	SC	valuation
-0.224950551743226	FC	valuation
0.1077857726895012	SC	valuation
0.02109131717963645	FC	valuation
0.01338775069860392	SC	valuation
-0.1092529227414251	FC	valuation
0.02008162710631434	SC	valuation
-0.06869293232799424	FC	valuation
0.02846528127384618	SC	valuation
0.1600886122129661	FC	valuation
0.03053434649489982	SC	valuation
-0.0899119653940406	FC	valuation
0.04713166148895146	SC	valuation
-0.04946940024142128	FC	valuation
0.01417905970544601	SC	valuation
-0.04877588353750192	FC	valuation
0.1341234504562573	SC	valuation
0.1420593241425323	FC	valuation
0.131233177483068	SC	valuation
-0.0817069485111573	FC	valuation
0.1361573638743174	SC	valuation
0.08249703223762632	FC	valuation
-0.0900448210638829	SC	valuation
0.1434974570517102	FC	valuation
0.0672813871378877	SC	valuation
-0.113612728979957	FC	valuation
0.08060200234611098	SC	valuation
0.2933067241196585	FC	valuation
0.08972210551748318	SC	valuation
-0.01586035891932715	FC	valuation
-0.1036906760280071	SC	valuation
0.3082479122022013	FC	valuation
0.07512541945520468	SC	valuation
-0.06045644537053473	FC	valuation
0.2108019184604041	SC	valuation
0.2164121800997898	FC	valuation
0.04923596975759555	SC	valuation
0.031028628752988403	FC	valuation
0.09897904726801002	SC	valuation
0.1869679173034668	SC	affect
0.1537397846422018	FC	affect
0.1303999709899159	SC	affect
0.001586970368356782	FC	affect
0.4462296272963255	SC	affect
0.2594455857457723	FC	affect
0.3156513889215872	SC	affect
0.2389886046854124	FC	affect
0.1806101457378645	SC	affect
0.2315331653276017	FC	affect
0.3765662998974579	SC	affect
0.3529446610192936	FC	affect
0.3909296534421803	SC	affect
0.5150475410149954	FC	affect
0.3499165710655466	SC	affect
0.2617712423341869	FC	affect
0.4695733103808986	SC	affect
0.6126918917529481	FC	affect
0.1917444663137439	SC	affect
0.3291109549818673	FC	affect
0.07772273266004905	SC	affect
0.09329880313320402	FC	affect
0.1544846584386824	SC	affect
-0.0262121563438931	FC	affect
0.1711416863327158	SC	affect
0.2419566291998706	FC	affect
0.348292895438455	SC	affect
0.412278277516632	FC	affect
0.01387665821117104	SC	affect
-0.002498030637826002	FC	affect
0.1918989768834685	SC	affect
-0.07109907778897516	FC	affect
0.2519545984689608	SC	affect
0.5141152715658089	FC	affect
0.2324008599417669	SC	affect
-0.07265574357780534	FC	affect
-0.0263880263465647	SC	affect
0.01031934858671591	FC	affect
0.356451769994829	SC	affect
0.2076712330180429	FC	affect
0.3235993202890692	SC	affect
0.2196448438049939	FC	affect
-0.1540489757562969	SC	affect
-0.08146613140344275	FC	affect
0.1146694203269081	SC	affect
0.01822087235014512	FC	affect
0.2860458934247259	SC	affect
0.3485061289475705	FC	affect
0.1828056511531693	SC	affect
0.2071819678747598	FC	affect
0.454905112268762	SC	affect
0.5879332515129063	FC	affect
0.4287955714802744	SC	affect
0.0963301344688327	FC	affect
0.34888107335607	SC	affect
0.1824816609961244	FC	affect
0.2611562058618189	SC	affect
-0.09157169286607957	FC	affect
-0.1240557093260057	SC	affect
-0.2282161811615913	FC	affect
0.04968147279471838	SC	affect
-0.06907552090929275	FC	affect
0.4381486376181209	SC	affect
0.4271827950953889	FC	affect
0.23190655733949556	SC	affect
0.1837870964142102	FC	affect
0.17843401682218563	SC	affect
