score	X_name	y_name
0.202989519475982	SC	social
0.3161603777551394	SC	social
0.2079538922849145	SC	social
0.2397353175475	SC	social
-0.03973018417110413	SC	social
0.1402271619834924	SC	social
-0.2240906916876717	SC	social
0.09191188929145225	SC	social
0.0593324956437851	SC	social
0.03923277732881897	SC	social
0.2889301728916866	SC	social
0.1851458771633272	SC	social
0.1579715336414276	SC	social
0.2234222339560477	SC	social
0.08140746129611895	SC	social
0.1517171661881314	SC	social
-0.1860691873661765	SC	social
-0.09700763753448047	SC	social
0.04403587204007754	SC	social
0.1373659718203913	SC	social
0.3772984627871104	SC	social
-0.2230923268892656	SC	social
0.1090211566354768	SC	social
0.1887654272106266	SC	social
0.005425513135033451	SC	social
0.06095683314036295	SC	social
0.1132082939235714	SC	social
0.2478202043654686	SC	social
0.3779032237625648	SC	social
0.09009225793230848	SC	social
0.1309597050389258	SC	social
0.2648814341527656	SC	social
0.11762131889824404	SC	social
0.08731788860540374	SC	valuation
-0.03382114679176674	SC	valuation
0.09187021485085518	SC	valuation
0.2642225220117864	SC	valuation
0.1057478329269155	SC	valuation
-0.07229916584811522	SC	valuation
0.07375766914189207	SC	valuation
-0.13383791235975	SC	valuation
0.1167803561320273	SC	valuation
0.29055758680572	SC	valuation
0.002709272894746389	SC	valuation
-0.02180294468760227	SC	valuation
-0.1719647778886317	SC	valuation
-0.1640226736775712	SC	valuation
0.1095993247284102	SC	valuation
-0.04821784717264829	SC	valuation
0.1658418630330818	SC	valuation
0.1682991004151766	SC	valuation
0.02589245226948104	SC	valuation
-0.07797736217759185	SC	valuation
0.1403843384356694	SC	valuation
-0.1897990104656799	SC	valuation
-0.06109578246726315	SC	valuation
-0.01416747905985318	SC	valuation
-0.1858391229241185	SC	valuation
0.04655525282078345	SC	valuation
-0.2886561996026799	SC	valuation
-0.03904815045691488	SC	valuation
0.1302206788622148	SC	valuation
0.3948000050609471	SC	valuation
-0.02439208057108131	SC	valuation
0.02836120417659349	SC	valuation
0.022374247094388636	SC	valuation
0.3017353951475902	SC	affect
-0.0917179783813599	SC	affect
0.2514873445284271	SC	affect
0.2201488632694027	SC	affect
0.1154884390994466	SC	affect
0.3595048981357502	SC	affect
0.3158215916859181	SC	affect
