participant_id	n_clusters	silhouette_score	davies_bouldin_score	calinski_harabasz_score
sub-032163	2	0.049921393	3.5722884552561904	16.36920623085065
sub-032163	3	0.04924103	4.059983967056498	13.956002775295865
sub-032163	4	0.052138157	3.542528746052662	12.901948589005816
sub-032163	5	0.060448922	3.411192607577887	12.32823076796026
sub-032163	6	0.06289689	3.2588324341673425	11.746565185588434
sub-032164	2	0.2013117	1.6545103078154706	102.18929088789692
sub-032164	3	0.20070016	1.574072209196574	97.17914664664885
sub-032164	4	0.12278691	2.124549730410681	74.90638554554491
sub-032164	5	0.08451399	2.8052089917472034	59.44669161357826
sub-032164	6	0.08940821	2.568860322478847	49.82815185661526
sub-032165	2	0.08933517	2.890280839610176	28.43351947583061
sub-032165	3	0.08739616	2.843628734552002	24.278492885553085
sub-032165	4	0.082843885	2.6405523238819724	21.30100485281944
sub-032165	5	0.08756408	2.3721169996282496	19.19886325253945
sub-032165	6	0.062035017	2.7185907237167237	17.534747598603712
sub-032166	2	0.14713503	2.203789907068848	58.11541198286661
sub-032166	3	0.1376702	1.9651044738086103	48.766651574426376
sub-032166	4	0.106008895	2.336412639964183	40.62501705123379
sub-032166	5	0.106589295	2.394043180227939	34.90557999638733
sub-032166	6	0.10408143	2.316048213705941	31.635164160785468
sub-032167	2	0.41982034	1.1691888207997023	70.31632665761066
sub-032167	3	0.09915351	2.247131407078624	54.561623321067806
sub-032167	4	0.1360863	1.8990793600149225	47.71754650610739
sub-032167	5	0.09801513	2.0475272577559744	41.42142447160633
sub-032167	6	0.09711521	1.917399726926364	37.00653685639482
sub-032168	2	0.14933962	2.054416037318167	64.37630039435915
sub-032168	3	0.16781743	1.667967691689764	57.8026857789548
sub-032168	4	0.16427113	1.682522139869437	56.33609579654246
sub-032168	5	0.13953854	1.8671664164502744	50.57413482781687
sub-032168	6	0.13915983	1.8147553234200924	45.029319188115565
sub-032169	2	0.30236802	1.4019325870457429	50.86707276752456
sub-032169	3	0.18417333	1.5282856230840416	57.85504135468768
sub-032169	4	0.21662453	1.4649456532651313	60.72503369632162
sub-032169	5	0.16610005	1.6270167106836968	55.87281425298853
sub-032169	6	0.13381809	1.7520594557981135	50.728371955097685
sub-032170	2	0.27232125	1.3983991062943075	45.25434505629736
sub-032170	3	0.059559815	3.664341780186533	29.022071768586823
sub-032170	4	0.059973147	3.5989837848909225	22.43007325386858
sub-032170	5	0.06380611	3.3769419287261817	19.103069940077777
sub-032170	6	0.0654339	3.345542556753782	16.74136336499451
sub-032171	2	0.4049585	1.0951169384174062	69.66461758966592
sub-032171	3	0.38487473	1.1052579598341634	67.57026422713992
sub-032171	4	0.11347671	2.099741108336978	56.29220516878358
sub-032171	5	0.11452863	1.8794972849807936	50.04296734122868
sub-032171	6	0.11677372	1.7508893738820994	44.03117621539288
sub-032172	2	0.21149074	1.603873885980552	108.41239613050884
sub-032172	3	0.12645364	2.0010277985035767	75.4429022343902
sub-032172	4	0.12485673	1.7994474755758787	61.40432703464212
sub-032172	5	0.0882252	2.23803012475711	51.87578093532048
sub-032172	6	0.08851511	2.195686068919388	45.79879501778092
sub-032173	2	0.23884296	1.701846837659605	41.99584181748835
sub-032173	3	0.23512506	1.694537949248166	40.82275339726439
sub-032173	4	0.23234826	1.4738907849162783	36.338193087471645
sub-032173	5	0.08721682	2.171229400709876	33.46214200558155
sub-032173	6	0.0827618	2.297505413415566	29.93686868545196
sub-032174	2	0.3430737	1.062553819544548	54.14821962752461
sub-032174	3	0.31731257	1.2940991631694605	49.39221616620375
sub-032174	4	0.11906788	2.049365463501573	45.75555358813128
sub-032174	5	0.12697342	1.8074112264556068	39.149743627700005
sub-032174	6	0.09083682	2.354381284078784	34.197790662686266
sub-032176	2	0.46931836	1.0141832051030388	195.180733523156
sub-032176	3	0.4865096	0.7828722288366411	152.5760552452723
sub-032176	4	0.21487612	1.4158658815020444	119.20562898734111
sub-032176	5	0.16549048	1.7527556292593185	103.68347006299622
sub-032176	6	0.14557196	1.7960762963629755	88.47312733637057
sub-032177	2	0.3571745	1.3365108723216828	67.59866698829146
sub-032177	3	0.31416503	1.327610727276208	61.31463378836331
sub-032177	4	0.082781926	2.4458653312332976	48.936330145002295
sub-032177	5	0.08367218	2.312760746971356	42.15252368439458
sub-032177	6	0.08664406	2.157967304822712	37.05298365832282
sub-032178	2	0.09848044	2.7477881871504404	37.72266000354352
sub-032178	3	0.090486914	2.6061566777152154	28.718334644013638
sub-032178	4	0.1008486	2.324940551971592	25.086103991406443
sub-032178	5	0.06920591	2.7899692203665323	22.19425807001485
sub-032178	6	0.07308615	2.750082147256542	20.05518748382918
sub-032179	2	0.527858	0.879080659308092	172.90638077958633
sub-032179	3	0.12994638	2.1053978090092644	111.66348674274104
sub-032179	4	0.12528282	1.922999638931337	87.43848026241872
sub-032179	5	0.11515084	1.928899688965729	73.7844286082266
sub-032179	6	0.104408115	1.936134786461486	65.68305131705827
sub-032180	2	0.09602961	3.239672708387654	17.063761291079555
sub-032180	3	0.11152913	2.681637197074806	14.081737637885556
sub-032180	4	0.042393383	3.6515477662383593	12.710280054056796
sub-032180	5	0.0486816	3.436173983907712	11.66566094408431
sub-032180	6	0.04691453	3.411490402511434	10.83341285052628
sub-032181	2	0.38194337	1.1083067979131576	54.3456223329568
sub-032181	3	0.08910318	2.52932128623494	41.48899010836049
sub-032181	4	0.09610744	2.3940657830620387	34.17418642474136
sub-032181	5	0.074053064	2.704831553708733	29.133282658045395
sub-032181	6	0.07474074	2.6099813905598848	25.682654358752814
sub-032182	2	0.32312912	1.1862932258982035	77.26723676547665
sub-032182	3	0.3222599	1.1065093101134906	61.4034996047287
sub-032182	4	0.08925131	2.4922992086984443	48.143112892739616
sub-032182	5	0.07592469	2.382161398109033	39.44971214652836
sub-032182	6	0.07757101	2.710176297618703	34.05489968349128
