participant_id	n_clusters	silhouette_score	davies_bouldin_score	calinski_harabasz_score
100610	2	0.2502452	1.5828978890633092	509.6330150753757
100610	3	0.20920344	1.6467637299402649	450.51373272370193
100610	4	0.21681528	1.6270901206893802	402.48088623937366
100610	5	0.19854914	1.6510438394813511	341.7202686156521
102311	2	0.1969655	1.9130232841077897	329.34879040208784
102311	3	0.17132106	1.9951999793988155	287.0913473171509
102311	4	0.16766539	1.7941475787577508	253.65983215975396
102311	5	0.15491371	1.8857685679916836	221.267083186174
102816	2	0.18542404	1.9198572027822045	363.27044510303415
102816	3	0.19442438	1.7744048942156914	327.4857139303571
102816	4	0.16807866	1.9289410803777711	263.03974342795425
102816	5	0.14870021	2.154909321788042	221.3082233875286
104416	2	0.17342006	2.034594813688202	338.6508461270936
104416	3	0.19492969	1.778087792600978	314.7213060350484
104416	4	0.17977284	1.7858229668514978	263.5673439212627
104416	5	0.18883963	1.6900320102665063	242.7627892993471
105923	2	0.27667975	1.3892835057698456	650.4203829545842
105923	3	0.24687518	1.5691007884022292	550.4035111316094
105923	4	0.19849697	1.6606998546161331	433.7973815136474
105923	5	0.1916522	1.7260478616329509	380.9553860279335
108323	2	0.19004433	1.900071722319116	412.26299819225335
108323	3	0.21093315	1.6323311991305642	419.03358759217446
108323	4	0.20291725	1.5399894298707233	361.982081794734
108323	5	0.19618729	1.6099292290497007	331.9699078007894
109123	2	0.25188553	1.5809856668377718	591.4751643706495
109123	3	0.23598726	1.725301403515623	466.90951036090695
109123	4	0.25127646	1.4576401129121963	440.3949134058742
109123	5	0.22954093	1.4478967294405651	396.5356917794222
111514	2	0.23000108	1.745284987291329	498.1058581600066
111514	3	0.21954747	1.5882767349648936	424.3038233663582
111514	4	0.25222954	1.4555900475330283	425.65433216299306
111514	5	0.23764467	1.5152762269308029	379.3696197473437
114823	2	0.24885039	1.5271744855405818	587.9040302805023
114823	3	0.28110927	1.3237994343403516	547.7024471945136
114823	4	0.24371396	1.554615499488512	490.3782147315119
114823	5	0.23328207	1.5339618627478169	433.6958392135189
115017	2	0.19945458	1.786262232066029	431.4679221755693
115017	3	0.20890668	1.7383732399003	375.2505048073468
115017	4	0.18563241	1.7165468113030389	317.0822682822182
115017	5	0.20280549	1.6366769604730158	293.49054156839054
115825	2	0.35605943	1.069277610509485	774.9567184813067
115825	3	0.25730866	1.4243839773669198	678.1669213278522
115825	4	0.22080787	1.6071044410336734	555.9086086836237
115825	5	0.19576147	1.6080159379398309	471.7330319157425
116726	2	0.24887235	1.4415654872790795	530.9843605122248
116726	3	0.23487368	1.5428422097313836	501.4661329424271
116726	4	0.20818923	1.5719838244171875	424.9710977135837
116726	5	0.20702806	1.6220832039031698	375.1456743882119
118225	2	0.2508159	1.5807107522601176	581.9197848693739
118225	3	0.21122697	1.5573162073317743	455.36306166400624
118225	4	0.22610235	1.55103857893576	429.9937683111493
118225	5	0.19909428	1.71063364137884	362.29724439313645
125525	2	0.1794828	2.096989987842663	320.9503802705144
125525	3	0.21178946	1.706798002761455	337.2790228672687
125525	4	0.20693214	1.6321400816078715	289.82762961610274
125525	5	0.17917162	1.81415045771189	254.6765271730318
126426	2	0.27097034	1.420823595146267	643.7704980114478
126426	3	0.244185	1.667808051070325	482.5560773431348
126426	4	0.22919238	1.6106897618978244	413.22992698308497
126426	5	0.18785653	1.7595585515413394	350.46827162913377
126931	2	0.21306954	1.7143094310932383	482.22663874942447
126931	3	0.17985107	1.806140463990103	381.4619692304072
126931	4	0.17890756	1.867746862353932	321.36185524772804
126931	5	0.19004059	1.7280384193372196	284.3850095735459
128935	2	0.21731229	1.773982380711374	453.0125363463252
128935	3	0.18802252	1.8277497732597316	380.6518900672971
128935	4	0.19248308	1.7563875548624537	325.4627265303966
128935	5	0.20042689	1.6371938969695576	296.5995457113816
130114	2	0.24354017	1.621382059659236	561.1932106826176
130114	3	0.25780678	1.5061184292908132	525.2993947655526
130114	4	0.26298448	1.5650584856591545	450.719002956488
130114	5	0.2720595	1.381270558884689	403.02880518415935
130518	2	0.21601094	1.6961149063139396	469.5216913737656
130518	3	0.19091617	1.7927597628799432	383.24740682033286
130518	4	0.15878542	1.9438130883695053	310.7750714550151
130518	5	0.1490677	1.983654573444388	267.2985167069219
131217	2	0.20421429	1.906650738854713	395.88685734988553
131217	3	0.22738777	1.550874117866815	393.0776957347561
131217	4	0.20747097	1.5490404718937416	343.69155500537425
131217	5	0.19148095	1.704105742986322	306.33160351478824
131722	2	0.32977292	1.1950784870838935	864.0868726295151
131722	3	0.3419301	1.1129115841598276	935.583050425538
131722	4	0.29174203	1.2700470925388547	794.7883477063141
131722	5	0.2594784	1.3912542271798194	674.1860190564412
132118	2	0.25004917	1.6222933310713994	408.27137330184223
132118	3	0.19647858	1.8648390247289148	348.7677070882799
132118	4	0.2078452	1.660527795287141	306.36618605650443
132118	5	0.18673487	1.6323742996809962	272.9302858931218
134627	2	0.25067014	1.5815620740832976	568.4733052773307
134627	3	0.23929206	1.5063187043530275	525.6248963884442
134627	4	0.21319847	1.5814706163439145	422.7875263750032
134627	5	0.19519672	1.6958532407276596	368.9906372307965
134829	2	0.28806984	1.3629075206335262	755.2623606953726
134829	3	0.22293632	1.616572913904938	564.750100535007
134829	4	0.23369579	1.5261033697958508	481.9385385066228
134829	5	0.2153384	1.5927829543822227	421.48412639984986
135124	2	0.25417995	1.5552266783966553	566.7804108899153
135124	3	0.19312601	1.935410162994754	398.8511146423353
135124	4	0.18481287	1.8680790549493853	322.85136670632573
135124	5	0.17611106	1.918685236312024	279.7593757591695
137128	2	0.18646964	2.037480025631223	345.5882274407309
137128	3	0.19770798	1.7334110530222755	317.0398381400309
137128	4	0.16845025	1.9495641550639884	268.2294362295303
137128	5	0.17583469	1.856379074413736	242.2713377193144
140117	2	0.24016663	1.5781295885621394	514.0698901319663
140117	3	0.22392133	1.6434429880508148	449.7497613857621
140117	4	0.19729327	1.622965121234801	377.716165977781
140117	5	0.18839483	1.658017368521529	326.3574101713541
144226	2	0.22691925	1.645709194362912	524.3343569935463
144226	3	0.21061291	1.712031683900768	415.8047935183157
144226	4	0.18604846	1.750237646392767	354.64476118309403
144226	5	0.19122878	1.651450182561879	316.9594433280138
145834	2	0.3376183	1.17684220943565	994.9457285226076
145834	3	0.23330958	1.523342184125026	726.9898763067656
145834	4	0.22835483	1.5680574102268223	572.3375975412395
145834	5	0.1946309	1.728603841608793	488.2743085952381
146129	2	0.19382761	1.903069750209343	401.0694929786727
146129	3	0.19780335	1.762684647488058	372.6594433559025
146129	4	0.20922562	1.5651774281228847	338.2688628674291
146129	5	0.2064514	1.56456621144858	310.78014464279926
146432	2	0.20453243	1.755103559927474	400.1300315976736
146432	3	0.21686718	1.6176616702118851	398.80899454168775
146432	4	0.20886731	1.5172595530894628	348.7125452599304
146432	5	0.2029835	1.6304071584035789	315.4728800386202
146735	2	0.24869606	1.5421164731203925	550.5128947438983
146735	3	0.16918074	1.9099483843614944	378.5183723914598
146735	4	0.17665116	1.9408989181581715	303.1386255076014
146735	5	0.14822254	2.0641339069634936	253.81978984766224
146937	2	0.3108305	1.2704668794504057	728.6239032230019
146937	3	0.17601568	1.9918988763493308	484.9713961144493
146937	4	0.17727011	1.8906949675083309	382.8978548130579
146937	5	0.17619433	1.828188684614332	325.8546655248869
148133	2	0.17475829	1.9490063667452464	349.3258029825082
148133	3	0.17261644	1.9627754174320888	306.1363975290158
148133	4	0.18655556	1.7436373070337228	283.87108183346504
148133	5	0.18181133	1.844336194151776	247.25330251815012
