participant_id	n_clusters	silhouette_score	davies_bouldin_score	calinski_harabasz_score
sub-027	2	0.1487385	2.405056655805476	279.7333776289734
sub-027	3	0.13355468	2.13042576281625	263.06779554058687
sub-027	4	0.11728656	2.088869262773035	242.1759748410458
sub-027	5	0.12470218	2.010600479896344	219.22493575228737
sub-027	6	0.11224406	2.0005173742688998	204.7631358841149
sub-044	2	0.25173065	1.603610027042046	610.7375944471078
sub-044	3	0.16629459	2.057922348364833	436.2599074941404
sub-044	4	0.15988539	2.003040135787732	355.285709501731
sub-044	5	0.14979629	2.043062455901399	306.45497317763704
sub-044	6	0.14266776	2.1143783645997765	272.7443091210014
sub-045	2	0.18719335	1.912539166587044	437.6707815784303
sub-045	3	0.19398034	1.699869101490276	375.3047702779823
sub-045	4	0.20274673	1.7280650767298011	351.97123721126906
sub-045	5	0.15625103	1.8383889236169508	312.6761779261446
sub-045	6	0.1661628	1.7278280607281944	291.04915624230966
sub-046	2	0.20890298	1.7556709059758988	545.3585802318476
sub-046	3	0.13737567	2.1233507880185893	387.913834616851
sub-046	4	0.13865967	2.05684014000726	339.5926979186118
sub-046	5	0.1481437	2.019083435050676	298.0623107078088
sub-046	6	0.14163798	1.9389766456657895	272.1337263711782
sub-047	2	0.22775026	1.825460777832146	386.2112233124925
sub-047	3	0.15984973	1.9472508029543416	357.1982101264696
sub-047	4	0.14769106	2.0962010515921867	285.5292820219757
sub-047	5	0.1061201	2.129249870979467	246.78016513062573
sub-047	6	0.098748274	2.227522732893661	221.9893317958644
sub-048	2	0.23257756	1.7446505445426326	550.1434869021732
sub-048	3	0.20412923	2.21234873322448	370.9927833285189
sub-048	4	0.17251652	2.125009256959632	322.6448732688193
sub-048	5	0.14381374	1.9709523780580631	286.9374412513079
sub-048	6	0.12718023	1.9621522427932585	251.60701675510785
sub-049	2	0.21282662	1.8348897479167936	493.8755836241062
sub-049	3	0.1529088	1.95837044637528	378.8995707880307
sub-049	4	0.1496351	2.1370385065902355	317.0262864514873
sub-049	5	0.14458069	2.118282532698512	273.965008630865
sub-049	6	0.10498815	2.1863379297608616	244.57289998862615
sub-050	2	0.14403623	2.2379742329588237	330.4514824522635
sub-050	3	0.1552181	2.0161562039797256	306.88824963871804
sub-050	4	0.14438298	1.9906160200051544	267.91034176452223
sub-050	5	0.14348502	2.012082045573613	247.29033983511584
sub-050	6	0.12643695	1.9079673537816064	227.52635527503824
sub-051	2	0.1749451	2.312524840074232	318.714811379562
sub-051	3	0.17250219	1.9983566646383997	302.5143967965366
sub-051	4	0.14148536	1.9151861607883067	284.35639007289024
sub-051	5	0.12836596	1.921577282535832	245.71610400445576
sub-051	6	0.13286662	1.9100407926202927	222.60611355400485
sub-052	2	0.17622669	2.0731386152654747	378.9013063170538
sub-052	3	0.19281283	1.8939016030467608	336.2484160521501
sub-052	4	0.18274592	2.0237715070912428	282.10348113183863
sub-052	5	0.1412663	2.0766927289465693	249.87723267963136
sub-052	6	0.13835572	1.9763123061463608	229.49701434679545
sub-053	2	0.19350111	2.262837028343925	314.55645597390287
sub-053	3	0.19134781	1.8635156168852671	296.4247059835843
sub-053	4	0.1541331	1.8840966951582967	286.54966645457506
sub-053	5	0.1445458	1.8872413650375663	252.4347287474756
sub-053	6	0.14989214	1.9024814200436055	231.72408398919796
sub-054	2	0.1268942	2.7076598896947366	225.956799917415
sub-054	3	0.120035216	2.3511783660376597	211.1335157445201
sub-054	4	0.09679536	2.1220624230062475	197.9708932837084
sub-054	5	0.11025162	2.140929909288286	183.2422274012102
sub-054	6	0.112165	2.077915603457096	174.9819671112377
sub-055	2	0.19201344	1.9208480777797552	404.3806746832312
sub-055	3	0.18779251	1.7733053516158288	374.55751263189535
sub-055	4	0.1803591	1.7977541190791426	322.9300043669012
sub-055	5	0.14190206	1.839851411679882	296.8817976489284
sub-055	6	0.14288107	1.8142521570917955	267.78598546359734
sub-056	2	0.15928827	2.2588820135128462	314.3139564244815
sub-056	3	0.13244323	1.988854852525912	272.7910544899114
sub-056	4	0.15027966	2.0399699428019904	251.729313946964
sub-056	5	0.1365456	1.973572640299465	222.59786376058847
sub-056	6	0.12628472	2.0637480421749825	201.74782630224072
sub-057	2	0.1766652	1.991005533552328	325.3424182440045
sub-057	3	0.1491591	2.204856234596228	290.1553103067391
sub-057	4	0.14247961	2.1282813769506124	250.58365776986963
sub-057	5	0.13255079	2.0231830345129125	223.36743623397032
sub-057	6	0.12557438	2.049875244211435	203.70942108216272
sub-058	2	0.28511897	1.725613556320737	399.8726865126191
sub-058	3	0.18128324	1.8851118211859983	352.6495510917764
sub-058	4	0.14294691	1.942270128301704	312.0966756546802
sub-058	5	0.14076208	2.021659913041133	265.9546619969969
sub-058	6	0.10264239	2.149662333646825	236.0633302389149
sub-059	2	0.13332029	2.340306132045629	292.80577730774564
sub-059	3	0.16485645	1.9475584420793444	298.79093808634985
sub-059	4	0.15937193	1.9559496338235405	254.4878279377164
sub-059	5	0.14255099	2.045948988702585	223.89157070661625
sub-059	6	0.116371445	2.175961932688002	202.03863907265165
sub-061	2	0.25809947	1.7341959149758388	545.5220596660126
sub-061	3	0.21976192	1.9816728771329304	400.2821534068469
sub-061	4	0.1734322	1.8209363009607584	366.8304058016767
sub-061	5	0.15775563	1.912125730303928	317.2411097464529
sub-061	6	0.13526905	1.790481780219083	286.917686818034
sub-062	2	0.17044835	2.2754716068616	294.1111874609945
sub-062	3	0.15723261	2.017236680734792	287.1419060402986
sub-062	4	0.15285784	2.008352991801949	244.39692415957867
sub-062	5	0.1276408	2.0397803935120016	218.07976128941272
sub-062	6	0.10774304	2.0365776299060743	198.74777080056757
sub-063	2	0.14642711	2.3535432773013416	304.3353280654243
sub-063	3	0.14456874	2.274519870389468	246.70293832123903
sub-063	4	0.1179449	2.154868068284729	229.2596038489825
sub-063	5	0.12111912	2.0723850642971224	212.07472157981903
sub-063	6	0.09768406	2.054429000925939	195.6621925681016
sub-064	2	0.21323164	1.855306008523963	458.0278353222235
sub-064	3	0.14658947	1.976041519494818	362.7600628283517
sub-064	4	0.14533626	1.8747104984764775	311.98186428979915
sub-064	5	0.114627086	2.112947028007452	265.9341315141666
sub-064	6	0.120711476	2.057320014110549	236.8059063466728
