participant_id	n_clusters	silhouette_score	davies_bouldin_score	calinski_harabasz_score
100206	2	0.14528677	2.38986662526907	289.74950743859426
100206	3	0.123679735	2.600027733190564	218.95233154345001
100206	4	0.06739951	2.559663386393857	178.92928177904372
100206	5	0.06346371	2.698315796463974	151.30105464696126
100206	6	0.06194577	2.8991052036406715	133.0867076201285
100307	2	0.14955358	2.368883942204456	301.5658460568661
100307	3	0.12855667	2.2943564511965526	238.72206766827895
100307	4	0.09419044	2.628956417100164	194.59614943457333
100307	5	0.07917203	2.7677541918605706	168.577191237371
100307	6	0.07868444	2.780112369103845	145.92245563932536
100408	2	0.13693084	2.3117009157629225	309.0879932535871
100408	3	0.13287488	2.155092885727276	280.99610911727643
100408	4	0.11589196	2.64541918122228	221.33322134642376
100408	5	0.1053371	2.5044478243976664	189.16118784730065
100408	6	0.08175683	2.700281457844929	166.93956594204928
100610	2	0.17325686	2.4438582831120934	230.89942788151387
100610	3	0.11032047	2.595883218313668	203.86332694432343
100610	4	0.066025645	2.4570758586825567	174.03780681209147
100610	5	0.06798075	2.598558074452005	154.06672072332586
100610	6	0.07756168	2.6256723836772484	139.3741263129141
101006	2	0.15682124	2.608790524243108	242.53461447993118
101006	3	0.11317235	2.608432195748952	196.66206938631248
101006	4	0.086537525	2.526415179600151	173.91340041228852
101006	5	0.0789602	2.584602165160013	156.2172076442649
101006	6	0.089576155	2.5344185003119386	142.9389638500141
101107	2	0.14268689999999998	2.3461089275034044	290.1008138954322
101107	3	0.12154933	2.3107046622745044	248.1573615482132
101107	4	0.08184371	2.1058591142133114	219.34689540079688
101107	5	0.07309391	2.253652481422864	194.63821239502477
101107	6	0.05751433	2.473438059738985	170.290634032778
101309	2	0.18193772	2.639563204930381	231.34371332923703
101309	3	0.08093132	2.5561098018665933	186.02589851461082
101309	4	0.07294174	2.4682005086819307	160.24651920735727
101309	5	0.062041808	2.5814646735269577	142.52859622215098
101309	6	0.06833429	2.4827136676188037	130.4888993127971
101410	2	0.21954644	1.814085397451053	474.82411645264733
