silhouette_scores,davies_bouldin_scores
0.5671304550764507,0.708138490781656
0.5121286447557061,0.6645665638084547
0.4781226139687392,0.6877872713916723
0.45554013656900355,0.7178826665008459
0.41805874576366636,0.7661403996852902
