,0,1,2
0,0.027836276,0.011831683,0.0081781
1,0.012485554,-0.01702334,0.0027166393
2,-0.03146926,-0.019617591,-0.011283293
3,-0.040468242,0.020881565,-0.0026365356
4,-0.029080989,-0.008601975,-0.0046631056
5,-0.029011184,-0.02520534,-0.0030310822
6,0.019613884,-0.009849446,0.003818665
7,-0.022096436,-0.074838355,-0.010110333
8,-0.03517561,-0.04733261,-0.008615849
9,-0.00802052,0.016438236,0.00032109217
10,-0.022367172,0.008446275,-0.0017946495
11,-0.0046351845,0.012162971,-0.0005433948
12,-0.02328592,0.003958697,-0.0022328086
13,-0.022183241,-0.029695481,-0.012269299
14,-0.013742842,-0.0021531945,-0.006084878
15,-0.026492558,-0.013949708,-0.0036722086
16,-0.021348225,-0.021340117,-0.00960164
17,0.0026542027,-0.003923904,0.0033674669
18,0.0060579604,-0.008872448,-0.0020854683
19,-0.050412364,-0.008159058,-0.018310646
20,0.034274325,0.015809838,0.012516415
21,0.03456892,-0.012585181,0.0021602279
22,-0.03363281,-0.030041452,-0.011548715
23,0.023573305,-0.008535362,0.0014757626
24,0.061411932,0.015722102,0.006273592
25,-0.023997258,-0.0067548105,-0.0008447321
26,0.028351557,0.022699578,0.005183739
27,0.010057645,0.0055525783,0.007843361
28,0.027727583,-0.0051302775,0.002656405
29,0.011311975,-0.010083436,0.005734492
30,0.035121042,0.018525502,0.004855256
31,0.027057149,0.028036192,0.007324223
32,0.0092051225,-0.0018752906,0.0019855245
33,0.034038443,0.016067386,0.012095307
34,0.0075911246,0.013043092,-0.00181275
35,0.025340104,-0.0020286567,0.00468423
36,-0.0055653094,-0.006959484,0.0067248694
37,0.031488247,0.034231406,0.0053994483
38,0.0118681155,-0.005935904,0.002784004
39,0.049700968,0.0045483555,0.010509726
40,-0.039042734,-0.025792846,-0.008595039
41,-0.015965555,-0.011234984,-0.009629431
42,0.051685672,-0.002128604,0.0056322883
43,-0.022334568,-0.0077777985,-0.0033803293
44,0.024209524,0.036103535,0.0131841535
45,0.03472371,0.03621667,0.009015043
46,-0.01049796,-0.053101692,-0.007830793
47,0.03325741,-0.040921364,0.0027057098
48,-0.035286225,-0.031896234,-0.004270781
49,-0.02041851,-0.0063193394,0.0020334185
50,-0.008560839,-0.009884058,-0.0024872865
51,-0.023355193,-0.017787894,-0.011531633
52,0.0032145886,-0.0015077393,0.003988179
53,-0.02978117,-0.021288253,-0.009993505
54,0.021073576,0.032674797,0.0029479768
55,-0.0021421085,0.0030678674,-0.00011868896
56,-0.0024417038,0.0028493723,-0.0022742318
57,-0.02348675,0.016020337,-0.0015937558
58,-0.01325206,0.010548982,-0.0032209922
59,-0.028694421,-0.017375894,-0.0024591493
60,0.03598578,0.010772927,0.009550013
61,0.0192957,0.0074972734,0.00032918644
62,-0.054600082,-0.008344626,-0.006446186
63,-0.00082081667,0.005763903,0.0043421267
64,-0.015040802,-0.0017923573,-0.006528739
65,-0.028495105,-0.0058711288,-0.0003208474
66,-0.025881663,0.009925924,-0.007485186
67,-0.037013803,-0.024368608,-0.009415784
68,0.01934115,0.014441957,0.0018377657
69,-0.00030998996,0.00046939455,0.00078043574
70,0.028506875,0.0144683495,0.003217579
71,-0.009753112,-0.032146752,-0.0037660801
72,0.025046162,-0.00069403154,-0.0025538674
73,-0.0270687,-0.0058567827,-0.002444433
74,-0.03801154,0.0014562923,-0.008556704
75,-0.024868371,0.010605705,-0.0033573364
76,-0.029241165,0.0012459885,-0.0068625975
77,0.009931781,-0.0069391597,0.008112666
78,0.0021804844,0.015091862,0.0024122982
79,0.01544514,0.016875712,0.0052003907
80,0.01964446,-0.0011915767,0.00052251027
81,-0.0033134776,-0.007643636,-0.0069518085
82,0.017698219,-0.0062014386,-0.00088213256
83,0.0045204633,0.0024382172,-0.0018385998
84,0.00020718276,0.0094537195,0.0020090286
85,-0.026952613,0.012960451,-0.0023088744
86,0.035417214,0.02378193,0.0078670895
87,-0.0101228,-0.00793089,-0.0022414387
88,0.027424844,0.009127158,0.0056814966
89,-0.03477308,-0.032096077,-0.008906279
90,-0.00084936555,0.011854832,-0.00097608834
91,0.0019583993,0.017766679,0.0038133473
92,0.016164687,0.013508254,0.012317253
93,-0.008169345,-0.0038494926,-0.0062238406
94,-0.00694086,-0.0065112654,-0.0062903943
95,0.0090775,0.0015272086,0.006374872
96,-0.03206917,-0.011496011,-0.0042519607
97,0.013834509,0.022570694,0.0016867726
98,0.004864449,-0.003173424,0.0010526354
99,0.018888766,0.0076691224,0.009225796
