,0,1,2
0,0.0051503805,0.006325632,-0.005141388
1,0.019679355,-0.014995634,-0.005225816
2,-0.016763872,0.016700301,-0.009937766
3,0.012402748,-0.017870465,-0.0010713543
4,0.016659655,0.008642118,0.0004807267
5,0.05405472,0.0096839,0.009865038
6,0.02918062,0.010348265,0.015375529
7,0.02072924,0.025851432,-0.00101246
8,-0.019985823,-0.0049826377,-0.023501355
9,0.088587195,0.0024175537,0.021091433
10,0.009539998,0.020669872,0.002975589
11,-0.016206596,-0.009367501,-0.0021939552
12,0.004033505,0.010713428,-0.0006194887
13,-0.020041725,-0.007681877,0.0031446079
14,-0.007992119,0.0011896904,0.007912836
15,-0.006296468,0.00043699128,-0.0056460653
16,0.019851802,-0.018309701,0.0038011244
17,0.03261984,0.0035540469,-0.0013036467
18,0.05867002,0.003015991,0.010264875
19,-0.0043750936,-0.025028521,-0.002541367
20,-0.0027451243,-0.016374834,0.0012506031
21,0.02126118,0.0010619676,0.012918598
22,-0.034687124,0.0015408742,0.0031776477
23,0.016477933,0.018700957,0.012449326
24,-0.029680438,0.007125608,-0.0032871964
25,1.6133614e-05,0.003704977,-0.0059060147
26,0.027828785,-0.01029215,0.00069759786
27,0.010297519,0.015810074,0.0118172765
28,0.05503075,0.032827605,0.013840616
29,0.056873325,0.0013048514,-0.0005439803
30,0.039192677,0.026018286,0.007286516
31,0.010489679,0.008212573,0.0069611664
32,0.023595767,-0.0024938823,-0.0011514969
33,0.010705128,-0.017965809,0.0045762598
34,-0.008905029,-0.027458299,0.0018632619
35,0.023474777,-0.007557403,0.00041930907
36,0.018870303,-0.0028079906,-0.0067799157
37,0.0077552567,-0.009179562,0.00042342284
38,0.0028250248,-0.0059974585,-0.010910759
39,-0.0049215294,-0.027632177,-0.003181672
40,0.013175093,-0.0024002406,-0.013226931
41,0.023294503,-0.008070944,-0.0017574428
42,-0.03611021,-0.028978014,-0.012579885
43,0.004852577,-0.0047117746,-0.012513832
44,-0.006612197,-0.014291438,-0.002061489
45,0.008781791,0.008168224,-0.005277624
46,0.024828998,-0.014724799,-0.0030002121
47,0.008546929,0.013002833,-0.007981241
48,0.0008173592,-0.017683085,-0.005760175
49,0.014167802,0.0037194279,0.007926355
50,-0.010075848,-0.004153067,0.0047985194
51,0.011152736,0.0004200291,-0.006929053
52,0.012002533,0.01095114,-0.0012045508
53,0.0056780963,-0.013367653,-0.00039989495
