participant_id	n_clusters	silhouette_score	davies_bouldin_score	calinski_harabasz_score
HCD0008117	2	0.34644383	1.3339447657140977	840.3727647779026
HCD0008117	3	0.34871447	1.3027794993302246	687.7391224919305
HCD0008117	4	0.25381944	1.5152773509996302	592.6869882123057
HCD0008117	5	0.25925556	1.3382768239696885	559.3151852022294
HCD0008117	6	0.26935938	1.264779837986291	526.2971495749892
HCD0026119	2	0.26146662	1.365525312542069	811.4190714751926
HCD0026119	3	0.25242043	1.3135758129693802	757.0891290250291
HCD0026119	4	0.26430064	1.278122546674799	675.7013541216917
HCD0026119	5	0.2024756	1.3819318578988704	603.6865015323066
HCD0026119	6	0.20006892	1.3756131899070163	549.1105682537956
HCD0029630	2	0.37550652	1.008378709246731	1296.85565569021
HCD0029630	3	0.2866102	1.1404342572734951	1171.2874424312035
HCD0029630	4	0.2562391	1.1774786892139395	1021.1340432259584
HCD0029630	5	0.20667645	1.3521912857089713	895.2849772831885
HCD0029630	6	0.21714106	1.2803341936178432	798.4750290987049
HCD0031617	2	0.28505656	1.3551079127187786	734.7093848137089
HCD0031617	3	0.25734273	1.3475981808302082	735.1643752728768
HCD0031617	4	0.2076813	1.6022244631733489	615.9114412766893
HCD0031617	5	0.1889655	1.5656517207074525	543.659588693494
HCD0031617	6	0.19041279	1.5116026148402515	499.1597280525277
HCD0041822	2	0.3240835	1.39497153397762	642.8566296432653
HCD0041822	3	0.259943	1.3399462473009929	625.9485883048727
HCD0041822	4	0.26286423	1.1722974018128878	659.831240073045
HCD0041822	5	0.2248553	1.3077797452273698	575.8591490782081
HCD0041822	6	0.20661138	1.4244657350560628	528.2683379049378
HCD0042420	2	0.30188125	1.5275681118234865	604.8272903424291
HCD0042420	3	0.26270634	1.4379709453227794	562.9098424245982
HCD0042420	4	0.24867788	1.4382259007456497	523.0550718806214
HCD0042420	5	0.1893006	1.6428541535958527	462.1302054599421
HCD0042420	6	0.1940644	1.6797770589135628	424.21272096322514
HCD0051825	2	0.37930277	0.97649129921483	1393.369544267778
HCD0051825	3	0.3749808	0.9287763896730492	1328.203899309345
HCD0051825	4	0.27663997	1.1743545978495429	1186.7073073799286
HCD0051825	5	0.28102946	1.1661678071887118	1071.411578090804
HCD0051825	6	0.2435035	1.2053978754876742	1010.5433373462208
HCD0059235	2	0.36311695	1.065110508394783	1150.2966682094598
HCD0059235	3	0.2693663	1.2957998736089205	967.1521677607776
HCD0059235	4	0.23599724	1.3646438012836877	822.1308529118729
HCD0059235	5	0.25759503	1.2316043026836307	784.82607818346
HCD0059235	6	0.20752762	1.3823942487249392	720.0942307254395
HCD0069238	2	0.42698875	0.9519900367575304	1628.9249432007005
HCD0069238	3	0.2974277	1.3120982849763447	1249.6985911765669
HCD0069238	4	0.264988	1.412099303799028	1012.9226785351058
HCD0069238	5	0.21058786	1.5351570946429256	876.5894340714077
HCD0069238	6	0.208172	1.47674819269605	789.82095855238
HCD0071831	2	0.26080033	1.4858001313259788	597.0744680920477
HCD0071831	3	0.26568264	1.3264481685325675	620.1595905503599
HCD0071831	4	0.25987065	1.3012459192176498	547.9475901304374
HCD0071831	5	0.19637431	1.5462735006170174	483.6406936351533
HCD0071831	6	0.19436681	1.533694350576134	443.0105267599697
HCD0110411	2	0.22495158	1.7263670855558038	471.6432809209692
HCD0110411	3	0.219086	1.5418477031771094	494.3175077190503
HCD0110411	4	0.2309964	1.441304084377823	440.619047007364
HCD0110411	5	0.2072607	1.4450212590570934	415.2773746592141
HCD0110411	6	0.21112177	1.4283192443893251	401.1562453350357
HCD0111716	2	0.276845	1.3701455653019172	835.4096398045046
HCD0111716	3	0.206076	1.558280962196297	637.0305438892879
HCD0111716	4	0.20136416	1.6032615081782335	548.8028973360689
HCD0111716	5	0.21196777	1.5581350955838986	503.3407288556882
HCD0111716	6	0.2005933	1.5092425944769772	471.07262528330966
HCD0114419	2	0.266762	1.469111768195849	671.8470540857804
HCD0114419	3	0.2576154	1.3833664979951124	594.4061810393781
HCD0114419	4	0.27556404	1.226485938596778	645.3845856882357
HCD0114419	5	0.24423641	1.3334151309556797	582.4186388193534
HCD0114419	6	0.24876758	1.2994913999438136	542.8386226198321
HCD0118528	2	0.3959982	0.984871578390233	1510.843226305724
HCD0118528	3	0.2934635	1.1985242748323877	1167.4038005330067
HCD0118528	4	0.30454528	1.1940781737777602	1048.4432801685523
HCD0118528	5	0.30888072	1.1310948514350665	1007.1215934236582
HCD0118528	6	0.2813552	1.148950478561334	967.4912093625668
HCD0119429	2	0.28922382	1.2641371490509583	956.4811571228664
HCD0119429	3	0.25151002	1.3438536403920354	831.0407510735998
HCD0119429	4	0.26230016	1.2143637559103182	801.4161810724356
HCD0119429	5	0.25700542	1.2424007754332789	743.1485155422836
HCD0119429	6	0.25070068	1.2412102310672282	716.2452647376762
HCD0121719	2	0.32665774	1.2996745903128026	791.5249172498163
HCD0121719	3	0.22389625	1.4805038636566232	672.2325428498978
HCD0121719	4	0.21300991	1.4677017345988537	565.5896545949854
HCD0121719	5	0.19380814	1.537659346232877	503.8341142881712
HCD0121719	6	0.15823896	1.7293481126154429	446.3930182870018
HCD0123925	2	0.38309166	1.208691606162353	1039.4795813995938
HCD0123925	3	0.33264363	1.3398714080795078	810.6054107638433
HCD0123925	4	0.22081724	1.53793674684611	692.7203667175686
HCD0123925	5	0.20442164	1.4910260270991746	619.4020992147115
HCD0123925	6	0.2093594	1.4992220445769542	566.2731455081422
HCD0124725	2	0.4113928	0.9153724509409212	1146.791444757454
HCD0124725	3	0.27157533	1.5356518497728218	864.8090007381836
HCD0124725	4	0.25237057	1.3815564034256158	779.1530144830688
HCD0124725	5	0.2698918	1.199901974480352	769.3896660751965
HCD0124725	6	0.22995122	1.2921097693049528	704.613752777785
HCD0125424	2	0.2090071	1.8504575771046805	459.523993535785
HCD0125424	3	0.23369677	1.4754059748915715	478.7604532534604
HCD0125424	4	0.1813722	1.640490025388606	417.3459464316287
HCD0125424	5	0.18440825	1.5775232341608505	381.0780228026931
HCD0125424	6	0.17416301	1.5343885227578913	345.93839760348044
HCD0128935	2	0.24668883	1.5633576620909162	645.0530646357583
HCD0128935	3	0.21039614	1.7334099570759456	517.4582055843659
HCD0128935	4	0.2300961	1.6795857228137048	452.25941393136094
HCD0128935	5	0.21131328	1.5844556508032115	420.8215241051168
HCD0128935	6	0.18810825	1.6325719923091624	387.17681300266224
HCD0130821	2	0.25383332	1.4642916918118998	689.7270839098454
HCD0130821	3	0.24643117	1.4391313365685476	598.3949463700914
HCD0130821	4	0.19955882	1.5110473125280404	538.100926637961
HCD0130821	5	0.1964367	1.5901541049543284	478.9291058544357
HCD0130821	6	0.19589558	1.543596540438296	436.3754188765688
HCD0134526	2	0.22280145	1.6556718332363214	553.5042336518139
HCD0134526	3	0.24338683	1.4249850745451849	555.5122558436757
HCD0134526	4	0.17962109	1.5791121923346405	477.7167956550233
HCD0134526	5	0.19223905	1.5894455148196474	439.265921948204
HCD0134526	6	0.18620558	1.555987584897882	412.7784515591305
HCD0143426	2	0.44956598	0.7879613047228925	1487.4411792450546
HCD0143426	3	0.4035579	0.851889988362228	1868.2722844225304
HCD0143426	4	0.31294632	1.04789718681207	1727.8842617226803
HCD0143426	5	0.28357214	1.141226457824516	1548.2474866886262
HCD0143426	6	0.29500115	1.1131179559314368	1499.7209191847885
HCD0145733	2	0.26419657	1.3771094035414766	791.6110655992054
HCD0145733	3	0.19919486	1.529846384989366	619.6671438202911
HCD0145733	4	0.20650697	1.4905477615116296	565.161883087487
HCD0145733	5	0.20193699	1.592194290860579	496.7836315771463
HCD0145733	6	0.16448404	1.580533050601324	447.51998109923153
HCD0146331	2	0.58240217	0.6391787691349806	2385.3244458514782
HCD0146331	3	0.34765726	1.017395606699682	1986.7953031755897
HCD0146331	4	0.3073165	1.0858913726499844	1671.5219382739328
HCD0146331	5	0.3097853	1.0029204602013322	1565.702919635328
HCD0146331	6	0.27687162	1.1111937265883711	1476.7973655628537
HCD0146937	2	0.26053575	1.5309839454082217	664.8081743086966
HCD0146937	3	0.17196578	1.8824596784930645	473.5233093679063
HCD0146937	4	0.17718032	1.8084911119128968	423.18673018843447
HCD0146937	5	0.17930697	1.6370914235270084	379.2728933866238
HCD0146937	6	0.18264009	1.5990260981281734	351.7397838310188
HCD0174235	2	0.36911273	1.0140150802886514	1381.8620333489755
HCD0174235	3	0.3504224	0.990085559580763	1259.348883690361
HCD0174235	4	0.3105747	1.0485402619889432	1176.4141119231133
HCD0174235	5	0.24022985	1.3087697598725123	1033.3133227463277
HCD0174235	6	0.24198571	1.3376668948405015	948.1359672371544
HCD0182941	2	0.32572693	1.3627396178342976	809.6562370389128
HCD0182941	3	0.3127051	1.2461174162312594	775.8581575914023
HCD0182941	4	0.22023353	1.3551350356415726	666.6966020314788
HCD0182941	5	0.2225497	1.4999446355120596	595.4580183692566
HCD0182941	6	0.23485278	1.3408902049105522	564.393748605374
HCD0183438	2	0.2492207	1.508951427106926	668.8796691944403
HCD0183438	3	0.23629582	1.41089470547851	623.6547518293384
HCD0183438	4	0.27861026	1.2005898663377543	684.6546111292097
HCD0183438	5	0.22584996	1.424046109555395	607.8754481521422
HCD0183438	6	0.21571699	1.4498433971766571	544.9021580008402
HCD0183539	2	0.33980432	1.2023691492465192	991.579862930355
HCD0183539	3	0.29738766	1.1403956299639308	930.2502884512544
HCD0183539	4	0.32757366	1.0074401447753345	1030.6138902344044
HCD0183539	5	0.269646	1.1008247362388803	956.5846322477591
HCD0183539	6	0.27569	1.1527666575764617	894.780197279595
HCD0185442	2	0.28627855	1.3484414970907204	843.747024771542
HCD0185442	3	0.23362729	1.5111145492748228	664.0855236574301
HCD0185442	4	0.23970135	1.4872293430249564	612.8674409458238
HCD0185442	5	0.2552805	1.3143662932430316	589.7008378643101
HCD0185442	6	0.22079663	1.3765996009293948	545.8830559609564
HCD0197045	2	0.2752717	1.425192707294455	690.4795315564667
HCD0197045	3	0.2169011	1.6312612572368106	550.6900397616721
HCD0197045	4	0.18561354	1.560651403590911	482.3009862382094
HCD0197045	5	0.18962082	1.6077906276250709	428.80181060011984
HCD0197045	6	0.18217222	1.5053230800338289	397.6772790130834
HCD0203620	2	0.44748956	0.8537484060247138	1696.2454071053965
HCD0203620	3	0.36280623	0.9636588699313908	1626.5307411767626
HCD0203620	4	0.3548033	0.9386361540170602	1641.627177718286
HCD0203620	5	0.31444448	1.060200223341624	1563.9235025529915
HCD0203620	6	0.30801693	1.1121829324935617	1455.830850058314
HCD0214423	2	0.33004454	1.1626835935870938	1108.434699782705
HCD0214423	3	0.25950313	1.3360935494791522	918.5141863917823
HCD0214423	4	0.24414426	1.5156964569908786	767.9583146634229
HCD0214423	5	0.20825776	1.5135670021657008	672.6257032665076
HCD0214423	6	0.21631597	1.4571534076637784	599.1358487349975
HCD0215829	2	0.26885507	1.8331796940652885	420.8137522098048
HCD0215829	3	0.19850212	1.6044611185978586	426.4257747832076
HCD0215829	4	0.21042316	1.5363306170109676	405.2763796572903
HCD0215829	5	0.21085697	1.6155896008169104	365.3651825051453
HCD0215829	6	0.21068	1.6381541463938027	332.34158260342895
HCD0225529	2	0.38741738	0.9546341488758278	1517.134180023151
HCD0225529	3	0.37505	0.8907218774397504	1745.105817564704
HCD0225529	4	0.33145767	0.9715583823049452	1698.2273663922458
HCD0225529	5	0.27414218	1.1804215878608242	1535.0119414971757
HCD0225529	6	0.29275805	1.1499420286532942	1454.7888993302251
HCD0225630	2	0.38734475	0.9696239858508416	1599.2566548604198
HCD0225630	3	0.28678167	1.1505278753377497	1281.3703883414566
HCD0225630	4	0.24215193	1.348999518986825	1078.1746917236603
HCD0225630	5	0.26102075	1.2394378815615372	983.1653244292892
HCD0225630	6	0.26749712	1.2124558777790977	890.443469929273
HCD0232223	2	0.1674395	2.059323951997243	361.0359983350953
HCD0232223	3	0.18711527	1.7246679777633254	373.2389486067941
