,0,1,2
0,0.049343105,0.01885826,0.0077606547
1,0.054709464,-0.034284122,0.0143375145
2,0.010720899,-0.005314973,0.0031453352
3,0.00894857,-0.003326227,0.001709865
4,0.02925695,-0.029748052,-0.0014427503
5,0.017597314,-0.011436184,0.0026035933
6,0.033019904,-0.0141924275,-0.0051732305
7,0.054934584,-0.007824228,0.015545177
8,0.013839617,-0.022671591,-0.0048587406
9,0.01512286,0.0092009455,0.008363893
10,0.04697364,0.0022727654,0.012278419
11,0.065079294,-0.007381588,0.010302539
12,0.009231187,0.0010974164,-0.005806106
13,0.004426074,0.0101748025,0.010893416
14,-0.0035343221,-0.025516655,0.0022389223
15,0.0030357856,-0.01583218,-0.0034977389
16,0.024674542,-0.0076717804,0.0028565903
17,0.012852595,0.016576227,0.006214845
18,0.030491512,0.0010172158,0.0039442047
19,0.03595231,0.009230091,0.0082319705
20,0.0032612812,-0.008999847,0.0071054404
21,0.020218037,-0.007582004,0.011391745
22,-0.017631631,-0.002585664,0.0021283717
23,0.008955262,-0.0062304656,-0.002079016
24,0.032178566,0.010028914,-0.0022090685
25,0.011858386,-0.019757394,-0.0057566455
26,0.012582745,0.014168691,0.00995393
27,0.020452043,-0.018958526,-0.0068054786
28,-0.007986674,-0.006788014,0.000631517
29,-0.015070229,-0.027438752,-0.014874058
30,0.022649392,-0.009208644,-0.0036379835
31,0.04338659,0.006492985,0.025840985
32,0.032480184,-0.0015605707,-0.0038118693
33,-0.0057971184,-0.0020261307,-0.0065655448
34,0.052459903,-0.022215256,-0.0065645697
35,0.04226924,0.011850045,0.0017425871
36,0.0112104565,-0.012087474,0.0001687575
37,0.027855169,-0.00769523,7.1333634e-05
38,0.06199786,-0.009794044,0.006842954
39,0.031111911,0.017960034,0.0072710593
40,0.059275582,-0.006530476,0.020358425
41,0.014423135,-0.0154135935,0.01152528
42,-0.003589695,-0.015136086,0.0016399524
43,0.030227475,0.013973946,0.0029970184
44,0.01949541,-0.02049706,-0.00053599576
45,0.03391612,-0.003481264,-0.004617384
46,0.012818009,0.0032720577,0.005960399
47,-0.020011803,-0.0020626658,-0.0050314227
48,0.046578664,-0.008896921,-0.0016812396
49,0.010961148,-0.0057962425,0.007162549
50,0.020012226,-0.003900912,-0.0070472076
51,0.06194471,0.016204925,0.0055930153
52,0.01613634,0.012544165,0.00044335914
53,0.027720802,-0.004110663,-0.0020236275
54,0.0054493714,-0.00023776368,0.004755297
55,0.03046757,-0.03328594,-0.009632449
56,0.055788733,0.0028186261,0.021831987
57,0.029843591,0.0030705058,-0.0034932457
58,0.02101997,-0.0039044502,-0.0011624019
59,0.016533423,-0.043716703,-0.010743766
60,0.0124538755,-0.005217323,-0.005746814
61,0.029158372,-0.010514682,-0.0027684914
62,0.051191363,-0.0074520092,0.025816744
63,-0.003350093,0.00025052944,-0.008749978
64,0.02065994,-0.0038477005,0.00083237706
65,-0.01784104,-0.019667733,-0.0063836006
66,0.008801815,-0.0055813896,0.0044532223
67,0.03322446,0.009200446,0.004515974
68,0.00823217,-0.017855236,-0.016181258
69,0.0022836647,-0.023946421,-0.009050064
70,0.0142802,-0.017891588,-0.004543029
71,0.001891503,0.0033885248,-0.00015734679
72,0.033709567,0.004808769,0.0053462274
73,0.02008007,-0.008008417,-0.0011102636
74,0.019274378,0.001679192,0.005838577
75,-0.02505832,7.9889825e-05,-0.00897349
76,0.03420788,0.0049184184,-0.0063959793
77,0.02941621,0.012160605,0.0065757297
78,0.015829023,0.0038385207,0.011818822
79,0.03187133,-0.0007497506,0.003414375
80,0.008752636,-0.003298785,-0.0018345229
81,0.00022154258,0.007942928,0.007674198
82,0.023677936,-0.0034245201,0.007984062
83,0.041148856,-0.0017089839,-0.004712804
84,0.03570333,0.011027782,0.0054144966
85,0.038411148,-0.020317553,-0.0032879305
86,0.03655086,0.029503005,0.013100271
87,0.02989265,0.009109931,0.009212789
88,-0.0033378392,-0.00998443,0.012068369
89,0.0185741,0.0066223834,0.0039895857
90,0.038005803,-0.005397276,0.010489275
91,0.019698504,-0.014038206,0.010755468
92,0.04589435,0.0126590775,0.01939111
93,0.032531954,-0.019492546,0.0128135905
94,0.032896623,0.024833243,0.008206541
95,0.007491638,0.001175292,0.009954584
96,0.09551987,0.010150644,0.014191238
97,0.06329425,0.012872104,0.0135996295
98,-0.0045854724,-0.021261297,-0.010160732
99,0.028347747,0.021591822,0.00457585
100,0.026765632,-0.00015161824,0.0036994552
101,0.022729887,-0.0027149692,0.000553898
102,0.0036065439,-0.009689206,0.0028027464
103,0.020410907,0.0018608687,-0.005711959
104,-0.0064883516,-0.017242178,-0.005234918
105,0.04185235,-0.001039951,0.014370044
106,0.07291626,0.0029294866,0.0048856414
107,0.006418158,-0.011290816,0.003224795
108,0.030884737,0.003663826,0.008013716
109,0.024581464,-0.00852171,-0.00576213
110,0.017052094,-0.014739164,-0.007961486
111,0.01471402,-0.015273434,-0.006657602
112,0.031979326,-0.008394448,0.007204607
113,0.03998979,-0.018523984,0.007139753
114,0.012460832,-0.035838846,-0.0025229813
115,0.0044813915,-0.024020575,-0.0042727776
116,0.0054154876,-0.030602051,-0.011436612
117,0.046455108,0.006243344,0.017493842
118,-0.017241945,-0.00311202,-0.0071509816
119,0.04378588,-0.004711622,0.008192332
120,-0.0066509726,-0.0074793873,0.00012950542
121,0.03650086,-0.013633225,0.004466038
122,0.021067508,-0.017075023,0.0053605093
123,0.043922372,-0.03941501,-0.0066977553
124,0.00997028,-0.0063186605,-0.008991659
125,0.035950065,-0.0062554027,0.0075239926
126,0.015895955,-0.010395675,0.0047390703
127,0.03573798,0.0005910807,0.004266823
128,-0.0035384104,0.004941689,0.0031176864
129,0.033153206,0.013101552,0.010008213
130,0.04446857,-0.012350801,0.008200374
131,0.033286907,-0.011495076,-0.006111387
132,0.04078542,0.0049247267,-0.0015977849
133,0.06465511,-0.0004929228,0.014410514
134,0.07187903,0.017956166,0.0076702824
135,0.034048814,-0.012709367,-0.018241353
136,0.014773823,-0.0099385,6.3278145e-05
137,0.044921797,0.0008329699,0.003655599
